celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,judge_count,max_score,voting_rule,voting_phase,elimination_week,week1_total,week1_avg,week2_total,week2_avg,week3_total,week3_avg,week4_total,week4_avg,week5_total,week5_avg,week6_total,week6_avg,week7_total,week7_avg,week8_total,week8_avg,week9_total,week9_avg,week10_total,week10_avg,week11_total,week11_avg,last_valid_week,partner_id,avg_score_all_weeks,score_trend
Wynonna Judd,Tony Dovolani,Singer/Rapper,Kentucky,United States,48,16,Eliminated Week 3,11,6.0,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,30,percent,2,3,18.0,6.0,18.0,6.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,8,17.0,-1.4999999999999996
Kellie Pickler,Derek Hough,Singer/Rapper,North Carolina,United States,26,16,1st Place,1,7.0,7.0,7.0,,9.0,8.0,9.0,,8.0,9.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.5,9.5,9.0,,9.0,10.0,10.0,,9.5,8.0,10.0,,9.5,10.0,9.5,,10.0,10.0,10.0,,,,,,3,30,percent,2,99,21.0,7.0,26.0,8.666666666666666,25.0,8.333333333333334,26.0,8.666666666666666,27.0,9.0,27.0,9.0,29.0,9.666666666666666,27.5,9.166666666666666,29.0,9.666666666666666,30.0,10.0,0.0,,10,19,26.75,0.748484848484849
Lisa Vanderpump,Gleb Savchenko,Tv Personality,,England,52,16,Eliminated Week 4,10,6.0,6.0,6.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,30,percent,2,4,18.0,6.0,18.0,6.0,21.0,7.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,33,18.75,0.30000000000000016
Sean Lowe,Peta Murgatroyd,Tv Personality,Texas,United States,29,16,Eliminated Week 8,6,7.0,6.0,6.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,6.0,7.0,7.0,,8.0,8.0,8.0,,7.5,8.0,7.5,,8.0,8.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,30,percent,2,8,19.0,6.333333333333333,20.0,6.666666666666667,21.0,7.0,20.0,6.666666666666667,24.0,8.0,23.0,7.666666666666667,24.0,8.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,,8,29,21.5,0.5238095238095236
Valerie Harper,Tristan MacManus,Actor/Actress,New York,United States,74,17,Eliminated Week 4,10,7.0,7.0,7.0,,6.0,6.0,7.0,,6.0,5.0,5.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,30,percent,2,4,21.0,7.0,19.0,6.333333333333333,16.0,5.333333333333333,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,30,18.5,-1.2000000000000013
Brant Daugherty,Peta Murgatroyd,Actor/Actress,Ohio,United States,28,17,Eliminated Week 8,7,7.0,8.0,7.0,,8.0,7.0,8.0,,9.0,9.0,9.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,10.0,11.0,10.0,,9.5,9.5,9.5,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,30,percent,2,8,22.0,7.333333333333333,23.0,7.666666666666667,27.0,9.0,21.0,7.0,27.0,9.0,31.0,10.333333333333334,28.5,9.5,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8,29,25.8125,0.9583333333333323
Elizabeth Berkley Lauren,Valentin Chmerkovskiy,Actor/Actress,Michigan,United States,39,17,Eliminated Week 9,6,8.0,8.0,8.0,,8.0,9.0,8.0,,8.0,9.0,8.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,10.6666,10.6666,10.6666,,9.0,9.0,9.0,,8.0,9.0,8.0,,9.5,9.0,9.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,30,percent,2,9,24.0,8.0,25.0,8.333333333333334,25.0,8.333333333333334,27.0,9.0,26.0,8.666666666666666,31.9998,10.6666,27.0,9.0,25.0,8.333333333333334,28.0,9.333333333333334,0.0,0.0,0.0,0.0,9,28,26.555533333333333,0.41666333333333455
Leah Remini,Tony Dovolani,Actor/Actress,New York,United States,43,17,Eliminated Week 10,5,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,9.3333,9.3333,9.3333,,9.0,8.5,9.0,,9.0,10.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,8.5,0.0,0.0,0.0,,3,30,percent,2,10,21.0,7.0,24.0,8.0,24.0,8.0,24.0,8.0,22.0,7.333333333333333,27.999899999999997,9.3333,26.5,8.833333333333334,28.0,9.333333333333334,27.0,9.0,32.5,8.125,0.0,0.0,10,8,25.699990000000003,0.9575751515151518
Corbin Bleu,Karina Smirnoff,Actor/Actress,New York,United States,24,17,2nd Place,2,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,9.3333,8.3333,9.3333,,10.0,9.5,10.0,,10.0,10.0,10.0,,9.5,9.5,10.0,,9.5,9.0,9.5,9.5,9.8888,9.8888,9.8888,,3,30,percent,2,10,24.0,8.0,26.0,8.666666666666666,26.0,8.666666666666666,27.0,9.0,28.0,9.333333333333334,26.999899999999997,8.999966666666666,29.5,9.833333333333334,30.0,10.0,29.0,9.666666666666666,37.5,9.375,29.6664,9.8888,11,12,28.515118181818185,0.8257454545454546
Amber Riley,Derek Hough,Actor/Actress,California,United States,27,17,1st Place,1,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,7.0,10.0,,11.3333,9.3333,11.3333,,10.0,10.0,9.5,,9.0,9.0,10.0,,8.5,8.5,8.5,,10.0,10.0,9.5,10.0,10.4444,10.4444,10.4444,,3,30,percent,2,99,27.0,9.0,24.0,8.0,24.0,8.0,27.0,9.0,26.0,8.666666666666666,31.999899999999997,10.666633333333332,29.5,9.833333333333334,28.0,9.333333333333334,25.5,8.5,39.5,9.875,31.333199999999998,10.4444,11,19,28.53028181818182,0.8515090909090907
Keyshawn Johnson,Sharna Burgess,Athlete,California,United States,41,17,Eliminated Week 2,12,6.0,5.0,6.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,30,percent,2,2,17.0,5.666666666666667,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32,17.5,0.9999999999999986
Bill Engvall,Emma Slater,Comedian,Texas,United States,56,17,Eliminated Week 11,4,6.0,6.0,6.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.3333,8.3333,7.3333,,8.5,8.0,8.5,,8.0,8.0,8.0,,7.0,7.0,7.0,,7.5,7.5,7.5,7.5,8.3333,8.8333,8.3333,,3,30,percent,2,11,18.0,6.0,21.0,7.0,24.0,8.0,21.0,7.0,24.0,8.0,23.9999,7.9999666666666664,25.0,8.333333333333334,24.0,8.0,21.0,7.0,30.0,7.5,25.499899999999997,8.499966666666666,11,34,23.409072727272726,0.6499954545454545
Christina Milian,Mark Ballas,Singer/Rapper,New Jersey,United States,31,17,Eliminated Week 5,9,7.0,7.0,8.0,,9.0,8.0,8.0,,9.0,8.0,9.0,,8.0,8.0,8.0,,9.0,10.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,30,percent,2,5,22.0,7.333333333333333,25.0,8.333333333333334,26.0,8.666666666666666,24.0,8.0,28.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,25.0,1.0999999999999985
"Nicole ""Snooki"" Polizzi",Sasha Farber,Tv Personality,,Chile,25,17,Eliminated Week 7,8,8.0,8.0,7.0,,6.0,7.0,7.0,,9.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,30,percent,2,7,23.0,7.666666666666667,20.0,6.666666666666667,25.0,8.333333333333334,24.0,8.0,27.0,9.0,30.0,10.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,35,25.142857142857142,1.2142857142857137
Jack Osbourne,Cheryl Burke,Tv Personality,,England,27,17,3rd Place,3,8.0,8.0,7.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.6666,9.6666,8.6666,,10.0,9.0,9.5,,10.0,10.0,10.0,,9.0,9.0,9.0,,9.0,8.5,9.0,9.0,9.3333,9.3333,9.3333,,3,30,percent,2,9,23.0,7.666666666666667,24.0,8.0,22.0,7.333333333333333,24.0,8.0,27.0,9.0,26.9998,8.999933333333333,28.5,9.5,30.0,10.0,27.0,9.0,35.5,8.875,27.999899999999997,9.3333,11,10,26.909063636363634,0.9045409090909091
Bill Nye,Tyne Stecklein,Tv Personality,Washington D.C.,United States,57,17,Eliminated Week 3,11,5.0,4.0,5.0,,6.0,5.0,6.0,,6.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,30,percent,2,3,14.0,4.666666666666667,17.0,5.666666666666667,16.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,36,15.666666666666666,1.0
Billy Dee Williams,Emma Slater,Actor/Actress,New York,United States,76,18,Withdrew,10,5.0,5.0,5.0,,5.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,30,percent,2,-1,15.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,34,15.0,-8.119847570969573e-16
Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,California,United States,39,18,Eliminated Week 8,6,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.5,8.5,9.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,30,percent,2,8,24.0,8.0,24.0,8.0,36.0,9.0,32.0,8.0,39.0,9.75,36.0,9.0,36.0,9.0,38.0,9.5,0.0,0.0,0.0,0.0,0.0,,8,28,33.125,1.964285714285712
James Maslow,Peta Murgatroyd,Actor/Actress,New York,United States,23,18,Eliminated Week 10,4,7.0,7.0,7.0,,9.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,9.0,8.5,9.5,8.0,9.0,8.0,9.0,10.0,9.0,9.5,9.5,9.5,9.5,9.5,9.5,10.0,,,,,,3,30,percent,2,10,21.0,7.0,25.0,8.333333333333334,36.0,9.0,35.0,8.75,40.0,10.0,35.0,8.75,35.0,8.75,36.0,9.0,38.0,9.5,29.0,9.666666666666666,0.0,,10,29,33.0,0.9575757575757579
Candace Cameron Bure,Mark Ballas,Actor/Actress,California,United States,37,18,3rd Place,3,9.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.5,9.0,9.5,9.0,9.0,9.0,9.0,8.5,9.5,9.5,8.5,8.6666,8.6666,8.6666,,,,,,3,30,percent,2,9,25.0,8.333333333333334,21.0,7.0,32.0,8.0,28.0,7.0,35.0,8.75,32.0,8.0,37.0,9.25,36.0,9.0,36.0,9.0,25.9998,8.6666,0.0,,10,18,30.799979999999998,0.9575648484848488
Sean Avery,Karina Smirnoff,Athlete,,Canada,33,18,Eliminated Week 2,11,7.0,6.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,30,percent,2,2,20.0,6.666666666666667,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2,12,20.5,1.0000000000000007
Diana Nyad,Henry Byalikov,Athlete,New York,United States,64,18,Eliminated Week 2,12,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,30,percent,2,2,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,37,18.0,0.0
Charlie White,Sharna Burgess,Athlete,Michigan,United States,26,18,Eliminated Week 9,5,9.0,9.0,9.0,,9.0,7.0,9.0,,9.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,10.0,8.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.5,9.5,0.0,0.0,0.0,,,,,,3,30,percent,2,9,27.0,9.0,25.0,8.333333333333334,36.0,9.0,33.0,8.25,37.0,9.25,36.0,9.0,35.5,8.875,40.0,10.0,38.0,9.5,0.0,0.0,0.0,,9,32,34.166666666666664,1.5166666666666675
Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,18,2nd Place,2,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,9.5,9.5,9.0,9.5,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,10.0,9.6666,10.0,,,,,,3,30,percent,2,10,24.0,8.0,24.0,8.0,36.0,9.0,34.0,8.5,37.0,9.25,38.0,9.5,37.5,9.375,40.0,10.0,39.0,9.75,29.666600000000003,9.888866666666667,0.0,,10,19,33.91666,1.1363600000000007
Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,18,1st Place,1,8.0,8.0,8.0,,8.0,9.0,8.0,,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,3,30,percent,2,99,24.0,8.0,25.0,8.333333333333334,39.0,9.75,39.0,9.75,36.0,9.0,40.0,10.0,39.0,9.75,36.0,9.0,40.0,10.0,30.0,10.0,0.0,,10,7,34.8,0.8969696969696986
Drew Carey,Cheryl Burke,Comedian,Ohio,United States,55,18,Eliminated Week 6,8,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,30,percent,2,6,21.0,7.0,21.0,7.0,30.0,7.5,33.0,8.25,28.0,7.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,10,27.5,2.2571428571428553
Cody Simpson,Witney Carson,Singer/Rapper,,Australia,17,18,Eliminated Week 5,9,7.0,7.0,8.0,,7.0,7.0,8.0,,9.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,30,percent,2,5,22.0,7.333333333333333,22.0,7.333333333333333,35.0,8.75,31.0,7.75,34.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,38,28.8,3.299999999999999
NeNe Leakes,Tony Dovolani,Tv Personality,New York,United States,46,18,Eliminated Week 7,7,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,30,percent,2,7,21.0,7.0,21.0,7.0,31.0,7.75,32.0,8.0,36.0,9.0,33.0,8.25,33.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,8,29.571428571428573,2.3214285714285703
Antonio Sabato Jr.,Cheryl Burke,Actor/Actress,,Italy,42,19,Eliminated Week 7,8,6.0,6.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,percent,2,7,25.0,6.25,31.0,7.75,29.0,7.25,29.0,7.25,28.0,7.0,28.0,7.0,29.5,7.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,10,28.5,0.2321428571428567
Jonathan Bennett,Allison Holker,Actor/Actress,Ohio,United States,33,19,Eliminated Week 6,9,8.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,percent,2,6,30.0,7.5,30.0,7.5,32.0,8.0,24.0,6.0,24.0,6.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,39,28.666666666666668,-0.4571428571428577
Lea Thompson,Artem Chigvintsev,Actor/Actress,Minnesota,United States,53,19,Eliminated Week 9,6,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.5,8.5,9.0,9.0,8.0,8.0,8.0,8.0,8.5,9.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,percent,2,9,32.0,8.0,35.0,8.75,31.0,7.75,39.0,9.75,34.0,8.5,32.0,8.0,35.0,8.75,32.0,8.0,35.0,8.75,0.0,0.0,0.0,0.0,9,40,33.888888888888886,0.06666666666666674
Janel Parrish,Valentin Chmerkovskiy,Actor/Actress,Hawaii,United States,25,19,3rd Place,3,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,9.0,9.0,8.5,8.0,8.5,8.5,10.75,10.75,10.75,10.75,9.5,9.5,10.0,9.5,9.5,9.5,10.0,10.0,9.6666,10.0,9.6666,9.6666,4,40,percent,2,9,29.0,7.25,34.0,8.5,40.0,10.0,36.0,9.0,33.0,8.25,33.0,8.25,33.5,8.375,43.0,10.75,38.5,9.625,39.0,9.75,38.99980000000001,9.749950000000002,11,28,36.1818,0.7272636363636379
Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42,19,1st Place,1,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,10.0,9.0,10.0,8.5,8.5,8.5,8.5,10.75,9.75,9.75,10.75,9.5,9.5,9.5,10.0,9.5,9.0,9.5,9.5,10.0,10.0,10.0,10.0,4,40,percent,2,99,36.0,9.0,32.0,8.0,32.0,8.0,40.0,10.0,34.0,8.5,39.0,9.75,34.0,8.5,41.0,10.25,38.5,9.625,37.5,9.375,40.0,10.0,11,38,36.72727272727273,0.5772727272727287
Lolo Jones,Keo Motsepe,Athlete,Iowa,United States,32,19,Eliminated Week 1,13,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,percent,2,1,22.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41,22.0,0.0
Randy Couture,Karina Smirnoff,Athlete,Washington,United States,51,19,Eliminated Week 3,11,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,percent,2,3,31.0,7.75,28.0,7.0,26.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,28.333333333333332,-2.5
Tommy Chong,Peta Murgatroyd,Comedian,,Canada,76,19,Eliminated Week 10,5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,7.5,7.5,7.5,7.5,6.75,7.75,7.75,6.75,7.0,7.5,7.0,7.0,8.0,7.5,8.0,7.5,0.0,0.0,0.0,0.0,4,40,percent,2,10,27.0,6.75,28.0,7.0,34.0,8.5,28.0,7.0,23.0,5.75,28.0,7.0,30.0,7.5,29.0,7.25,28.5,7.125,31.0,7.75,0.0,0.0,10,29,28.65,0.15454545454545576
Betsey Johnson,Tony Dovolani,Fashion Designer,Connecticut,United States,72,19,Eliminated Week 4,10,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,percent,2,4,20.0,5.0,28.0,7.0,29.0,7.25,29.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,26.5,2.8000000000000016
Michael Waltrip,Emma Slater,Racing Driver,Kentucky,United States,51,19,Eliminated Week 8,7,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,percent,2,8,25.0,6.25,24.0,6.0,28.0,7.0,25.0,6.25,20.0,5.0,30.0,7.5,28.0,7.0,25.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,8,34,25.625,0.25000000000000083
Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50,19,Eliminated Week 2,12,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,percent,2,2,29.0,7.25,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32,28.5,-1.0000000000000044
Bethany Mota,Derek Hough,Social Media Personality,California,United States,18,19,Eliminated Week 11,4,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5,9.5,9.75,9.75,9.75,10.75,9.0,9.5,9.5,9.0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,4,40,percent,2,11,32.0,8.0,33.0,8.25,40.0,10.0,33.0,8.25,32.0,8.0,36.0,9.0,37.5,9.375,40.0,10.0,37.0,9.25,38.0,9.5,38.0,9.5,11,19,36.04545454545455,0.5500000000000007
